ID,PLATFORM,BOT,BROWSER,DIST
1893,Mac OS,False,Safari,
1895,Mac OS,False,Safari,
1896,Android,False,Chrome,Android
1897,Windows,False,Chrome,
1898,Windows,False,Chrome,
1900,Windows,False,Chrome,
1901,Windows,False,Chrome,
1902,Windows,False,Firefox,
1903,Mac OS,False,Safari,
1904,Windows,False,Chrome,
1905,iOS,False,Safari,iPhone
1906,Windows,False,Chrome,
1907,Mac OS,False,Safari,
1908,Windows,False,Chrome,
1909,iOS,False,Safari,iPhone
1910,Mac OS,False,Safari,
1911,Windows,False,Chrome,
1912,Windows,False,ChromiumEdge,
1913,Mac OS,False,Chrome,
1914,iOS,False,Safari,iPhone
1915,Windows,False,Chrome,
1916,iOS,False,Safari,iPhone
1918,Mac OS,False,Chrome,
1919,Windows,False,Firefox,
1920,Mac OS,False,Chrome,
1921,Mac OS,False,Safari,
1922,Mac OS,False,Firefox,
1923,iOS,False,Safari,iPhone
1924,Windows,False,ChromiumEdge,
1925,iOS,False,Safari,iPhone
1926,Windows,False,Chrome,
1927,iOS,False,Safari,iPhone
1928,Windows,False,Chrome,
1929,Windows,False,Chrome,
1930,Mac OS,False,Safari,
1931,Windows,False,Chrome,
1932,iOS,False,Safari,iPhone
1933,Android,False,Chrome,Android
1934,Windows,False,Chrome,
1935,Windows,False,Chrome,
1936,Windows,False,Chrome,
1938,iOS,False,Safari,iPhone
1939,Windows,False,Chrome,
1940,Mac OS,False,Safari,
1941,Mac OS,False,Chrome,
1942,Windows,False,Chrome,
1943,Windows,False,Chrome,
1944,Windows,False,ChromiumEdge,
1945,Windows,False,Firefox,
1946,Mac OS,False,Safari,
1947,Windows,False,Chrome,
1948,Mac OS,False,Safari,
1949,Windows,False,Chrome,
1950,Windows,False,Chrome,
1951,Windows,False,ChromiumEdge,
1952,iOS,False,Safari,iPhone
1953,Windows,False,Chrome,
1954,iOS,False,Safari,iPhone
1955,iOS,False,,IPad
1956,Mac OS,False,Safari,
1957,iOS,False,,iPhone
1958,Mac OS,False,Chrome,
1959,iOS,False,ChromeiOS,iPhone
1960,Windows,False,Chrome,
1961,Mac OS,False,Safari,
1962,Windows,False,Firefox,
1963,Mac OS,False,Chrome,
1964,Windows,False,ChromiumEdge,
1965,Android,False,Chrome,Android
1966,Windows,False,ChromiumEdge,
1967,Windows,False,Chrome,
1968,Windows,False,Chrome,
1969,Windows,False,ChromiumEdge,
1970,iOS,False,Safari,iPhone
1971,iOS,False,Safari,IPad
1972,Mac OS,False,Chrome,
1973,iOS,False,Safari,iPhone
1974,Mac OS,False,Chrome,
1975,Mac OS,False,Chrome,
1976,Windows,False,Chrome,
1977,Mac OS,False,Chrome,
1978,Android,False,Chrome,Android
1979,Mac OS,False,Safari,
1981,Windows,False,Chrome,
1982,iOS,False,Safari,iPhone
1983,Windows,False,ChromiumEdge,
1984,Windows,False,ChromiumEdge,
1985,Windows,False,ChromiumEdge,
1986,Windows,False,Chrome,
1988,Windows,False,ChromiumEdge,
1989,Windows,False,Chrome,
1990,iOS,False,Safari,iPhone
1991,Mac OS,False,Firefox,
1992,Windows,False,Chrome,
1993,Android,False,Chrome,Android
1994,Mac OS,False,Safari,
1995,Windows,False,Chrome,
1996,Android,False,Chrome,Android
1997,Android,False,Chrome,Android
1998,Mac OS,False,Chrome,
1999,iOS,False,Safari,iPhone
2000,Mac OS,False,Safari,
2001,Windows,False,Chrome,
2002,Mac OS,False,Safari,
2003,Windows,False,Chrome,
2004,Mac OS,False,Chrome,
2005,Mac OS,False,Chrome,
2006,Windows,False,Chrome,
2007,Mac OS,False,Safari,
2008,iOS,False,Safari,iPhone
2009,Windows,False,Chrome,
2010,Windows,False,ChromiumEdge,
2011,Android,False,Chrome,Android
2012,Mac OS,False,Safari,
2013,Windows,False,Chrome,
2014,Windows,False,ChromiumEdge,
2015,Android,False,Chrome,Android
2016,iOS,False,,iPhone
2017,iOS,False,Safari,iPhone
2018,Windows,False,Chrome,
2019,iOS,False,Safari,iPhone
2020,Android,False,Chrome,Android
2021,Mac OS,False,Safari,
2022,Android,False,Chrome,Android
2023,Windows,False,ChromiumEdge,
2025,Mac OS,False,Chrome,
2026,Mac OS,False,Safari,
2027,Android,False,Chrome,Android
2028,Windows,False,Chrome,
2029,Mac OS,False,Chrome,
2030,iOS,False,,iPhone
2031,Mac OS,False,Safari,
2032,Windows,False,Chrome,
2033,iOS,False,Safari,iPhone
2034,iOS,False,Safari,iPhone
2035,Windows,False,Chrome,
2036,Mac OS,False,Safari,
2037,Windows,False,Chrome,
2039,Mac OS,False,Safari,
2040,Windows,False,Chrome,
2041,Mac OS,False,Safari,
2042,Windows,False,ChromiumEdge,
2043,Android,False,Chrome,Android
2044,Windows,False,Chrome,
2045,Windows,False,Chrome,
2046,Windows,False,Chrome,
2047,Windows,False,ChromiumEdge,
2048,iOS,False,Safari,iPhone
2049,Windows,False,Firefox,
2050,iOS,False,Safari,iPhone
2051,Windows,False,Chrome,
2052,Mac OS,False,Safari,
2053,iOS,False,Safari,iPhone
2054,Windows,False,Chrome,
2055,Windows,False,Chrome,
2056,Mac OS,False,Chrome,
2057,Windows,False,ChromiumEdge,
2058,Android,False,Chrome,Android
2059,iOS,False,Safari,iPhone
2060,Windows,False,Chrome,
2061,Android,False,Chrome,Android
2062,Mac OS,False,Firefox,
2063,Mac OS,False,Safari,
2064,Windows,False,Chrome,
2065,Mac OS,False,Chrome,
2066,iOS,False,Safari,iPhone
2067,iOS,False,Safari,iPhone
2068,Android,False,Chrome,Android
2069,Windows,False,Chrome,
2070,iOS,False,Safari,iPhone
2071,Windows,False,Chrome,
2072,iOS,False,Safari,iPhone
2073,Mac OS,False,Safari,
2074,iOS,False,Safari,iPhone
2075,iOS,False,Safari,iPhone
2076,Windows,False,Chrome,
2077,iOS,False,Safari,iPhone
2078,Mac OS,False,Safari,
2079,Mac OS,False,Safari,
2080,iOS,False,,iPhone
2081,Mac OS,False,Safari,
2082,Windows,False,Chrome,
2083,Windows,False,Chrome,
2084,Android,False,Chrome,Android
2085,Mac OS,False,Chrome,
2086,Windows,False,ChromiumEdge,
2087,Windows,False,ChromiumEdge,
2088,iOS,False,Safari,iPhone
2089,Windows,False,Chrome,
2090,iOS,False,ChromeiOS,iPhone
2091,Mac OS,False,Safari,
2092,Windows,False,Chrome,
2093,Windows,False,Chrome,
2094,Mac OS,False,Safari,
2095,Mac OS,False,Chrome,
2096,Mac OS,False,Safari,
2097,Android,False,Chrome,Android
2098,Android,False,Chrome,Android
2100,Mac OS,False,Safari,
2101,Windows,False,ChromiumEdge,
2102,Windows,False,Chrome,
2103,Mac OS,False,Safari,
2104,Windows,False,Chrome,
2105,Windows,False,ChromiumEdge,
2106,Mac OS,False,Safari,
2107,Windows,False,Chrome,
2108,Android,False,Chrome,Android
2109,iOS,False,Safari,iPhone
2110,Mac OS,False,Chrome,
2111,iOS,False,Safari,IPad
2112,Mac OS,False,Safari,
2113,Mac OS,False,Safari,
2114,Mac OS,False,Chrome,
2115,Windows,False,Chrome,
2116,Windows,False,Chrome,
2117,Windows,False,Firefox,
2118,Windows,False,Firefox,
2119,Windows,False,Chrome,
2120,Windows,False,Chrome,
2121,Mac OS,False,Safari,
2122,iOS,False,Safari,iPhone
2123,Windows,False,Chrome,
2124,Windows,False,ChromiumEdge,
2125,iOS,False,Safari,iPhone
2126,Windows,False,ChromiumEdge,
2127,Windows,False,Chrome,
2128,iOS,False,Safari,iPhone
2130,Mac OS,False,Chrome,
2131,Mac OS,False,Chrome,
2132,Android,False,Chrome,Android
2134,iOS,False,Safari,iPhone
2135,Windows,False,Chrome,
2136,Windows,False,Chrome,
2137,iOS,False,Safari,iPhone
2138,iOS,False,Safari,iPhone
2139,Windows,False,ChromiumEdge,
2140,iOS,False,Safari,iPhone
2141,Mac OS,False,Safari,
2142,Windows,False,ChromiumEdge,
2143,Android,False,Chrome,Android
2144,Windows,False,Chrome,
2145,Windows,False,Chrome,
2146,Android,False,Firefox,Android
2147,iOS,False,,IPad
2148,Mac OS,False,Safari,
2149,Windows,False,Chrome,
2151,Mac OS,False,Safari,
2152, ChromeOS,False,Chrome,
2153,Windows,False,ChromiumEdge,
2154,iOS,False,Safari,iPhone
2155,Mac OS,False,Safari,
2156,Mac OS,False,Safari,
2157,iOS,False,Safari,iPhone
2158,Windows,False,Chrome,
2159,Windows,False,Firefox,
2160,Mac OS,False,Chrome,
2161,Windows,False,Chrome,
2162,Mac OS,False,Safari,
2163,iOS,False,Safari,iPhone
2164,iOS,False,ChromeiOS,iPhone
2165,Windows,False,Chrome,
2166,iOS,False,Safari,iPhone
2167,Windows,False,ChromiumEdge,
2168,Android,False,Chrome,Android
2169,iOS,False,Safari,iPhone
2170,iOS,False,,iPhone
2171,Mac OS,False,Safari,
2172,Windows,False,Firefox,
2173,iOS,False,ChromeiOS,iPhone
2174,Windows,False,Chrome,
2175,Windows,False,ChromiumEdge,
2176,Windows,False,Chrome,
2177,Mac OS,False,Chrome,
2178,Mac OS,False,Safari,
2179,Windows,False,Chrome,
2180,iOS,False,Safari,iPhone
2181,Windows,False,Chrome,
2182,Android,False,Chrome,Android
2183,iOS,False,Safari,iPhone
2184,iOS,False,Safari,iPhone
2185,iOS,False,Safari,iPhone
2186,iOS,False,Safari,iPhone
2187,Mac OS,False,Chrome,
2188,Windows,False,ChromiumEdge,
2189,Mac OS,False,Chrome,
2190,Mac OS,False,Safari,
2191,Windows,False,Chrome,
2192,Windows,False,Chrome,
2193,Windows,False,ChromiumEdge,
2194,Windows,False,Chrome,
2195, ChromeOS,False,Chrome,
2196,Windows,False,Chrome,
2197,Mac OS,False,Safari,
2198,Android,False,Chrome,Android
2199,Windows,False,Chrome,
2200,Windows,False,Chrome,
2201,Mac OS,False,Chrome,
2202,Windows,False,Chrome,
2203,Windows,False,Chrome,
2204,Mac OS,False,Chrome,
2205,Android,False,Chrome,Android
2206,Mac OS,False,Safari,
2207,Windows,False,ChromiumEdge,
2208,Mac OS,False,Safari,
2209,Mac OS,False,Safari,
2210,Windows,False,Chrome,
2211,Windows,False,Chrome,
2212,iOS,False,,IPad
2213,Windows,False,Chrome,
2214,Android,False,Chrome,Android
2215,Windows,False,Chrome,
2216,Windows,False,ChromiumEdge,
2217,iOS,False,Safari,iPhone
2218,Windows,False,Chrome,
2220,iOS,False,Safari,iPhone
2221,Mac OS,False,Safari,
2222,Windows,False,Chrome,
2223,Mac OS,False,Chrome,
2224,iOS,False,Safari,iPhone
2226,Windows,False,ChromiumEdge,
2227,iOS,False,Safari,iPhone
2228,Windows,False,Chrome,
2229,Windows,False,Chrome,
2230,Windows,False,Firefox,
2231,Mac OS,False,Chrome,
2232,Windows,False,Chrome,
2233,iOS,False,Safari,iPhone
2234,Windows,False,Chrome,
2235,Linux,False,Chrome,
2236,iOS,False,Safari,iPhone
2237,Windows,False,Chrome,
2238,iOS,False,ChromeiOS,iPhone
2239,Windows,False,Chrome,
2240,iOS,False,,iPhone
2241,Windows,False,ChromiumEdge,
2242,Mac OS,False,Chrome,
2243,Windows,False,Chrome,
2244,Mac OS,False,Safari,
2245,Windows,False,Firefox,
2247,Mac OS,False,Chrome,
2248,Mac OS,False,Safari,
2249,Windows,False,Firefox,
2250,Mac OS,False,Chrome,
2251,Windows,False,Chrome,
2252,iOS,False,ChromeiOS,iPhone
2253,Mac OS,False,Safari,
2254,Android,False,Chrome,Android
2255,Android,False,Chrome,Android
2256,iOS,False,Safari,IPad
2257,Windows,False,Chrome,
2258,Windows,False,Chrome,
2259,Windows,False,ChromiumEdge,
2260,iOS,False,Safari,iPhone
2261,Windows,False,Chrome,
2262,Windows,False,ChromiumEdge,
2263,Mac OS,False,Safari,
2265,Windows,False,Chrome,
2266,Mac OS,False,Safari,
2267,Mac OS,False,Safari,
2268,Mac OS,False,Safari,
2269,Windows,False,Chrome,
2270,Windows,False,Chrome,
2271,iOS,False,Safari,iPhone
2272,Android,False,Chrome,Android
2273,Windows,False,ChromiumEdge,
2274,iOS,False,,IPad
2275,Windows,False,Chrome,
2276,iOS,False,ChromeiOS,IPad
2277,Mac OS,False,Chrome,
2278,Mac OS,False,Chrome,
2279,Windows,False,Chrome,
2280,Mac OS,False,Safari,
2281,Windows,False,Chrome,
2282,iOS,False,,iPhone
2283,Mac OS,False,Chrome,
2284,Windows,False,ChromiumEdge,
2285,iOS,False,Safari,iPhone
2286,Windows,False,Chrome,
2287,iOS,False,ChromeiOS,iPhone
2288,Windows,False,Chrome,
2289,Windows,False,Chrome,
2290,Windows,False,Chrome,
2291,Android,False,Chrome,Android
2292,Windows,False,Chrome,
2293,Mac OS,False,Safari,
2294,Windows,False,Chrome,
2296,iOS,False,Safari,iPhone
2297,Mac OS,False,Chrome,
2298,Windows,False,MSEdge,
2299,Mac OS,False,Chrome,
2300,Windows,False,Chrome,
2301,Windows,False,ChromiumEdge,
2302,Windows,False,Chrome,
2303,Windows,False,Chrome,
2304,Windows,False,Chrome,
2305,Windows,False,Chrome,
2306,Windows,False,ChromiumEdge,
2307,Windows,False,Chrome,
2308,Windows,False,ChromiumEdge,
2309,Android,False,Chrome,Android
2310,Mac OS,False,Safari,
2311,iOS,False,Safari,iPhone
2312,Windows,False,Chrome,
2313,Windows,False,Chrome,
2314,Windows,False,Chrome,
2315,Windows,False,Firefox,
2316,Mac OS,False,Chrome,
2318,iOS,False,,IPad
2319,Windows,False,Chrome,
2320,Windows,False,Chrome,
2321,Windows,False,ChromiumEdge,
2322,Windows,False,Chrome,
2324,iOS,False,Safari,iPhone
2325,Windows,False,ChromiumEdge,
2326,iOS,False,Safari,iPhone
2327,iOS,False,Safari,iPhone
2328,Windows,False,Chrome,
2329,iOS,False,Safari,IPad
2330,iOS,False,Safari,iPhone
2331,Windows,False,Chrome,
2332,Mac OS,False,Safari,
2334,iOS,False,,IPad
2335,iOS,False,Safari,iPhone
2336,Windows,False,Chrome,
2337,Mac OS,False,Safari,
2338,iOS,False,Safari,iPhone
2339,Windows,False,ChromiumEdge,
2340,iOS,False,Safari,iPhone
2341,Mac OS,False,Safari,
2342,Mac OS,False,Safari,
2343,Windows,False,ChromiumEdge,
2344,Mac OS,False,Safari,
2345,iOS,False,Safari,iPhone
2346,Windows,False,Chrome,
2347,Windows,False,Chrome,
2348,Windows,False,Chrome,
2349,Mac OS,False,Chrome,
2350,Android,False,Chrome,Android
2351,Windows,False,Chrome,
2352,Mac OS,False,Chrome,
2353,Android,False,Chrome,Android
2355,Android,False,Chrome,Android
2356,Windows,False,Chrome,
2357,Mac OS,False,Chrome,
2358,Windows,False,Chrome,
2359,Mac OS,False,Chrome,
2360,Windows,False,Chrome,
2361,Mac OS,False,Safari,
2362,Mac OS,False,Safari,
2363,iOS,False,Safari,iPhone
2364,iOS,False,Safari,iPhone
2365,iOS,False,Safari,iPhone
2366,Mac OS,False,Safari,
2367,iOS,False,Safari,iPhone
2368,Windows,False,Chrome,
2369,Windows,False,Chrome,
2370,Windows,False,Firefox,
2371,Mac OS,False,Firefox,
2372,Windows,False,Chrome,
2373, ChromeOS,False,Chrome,
2374,Windows,False,ChromiumEdge,
2375,Mac OS,False,Safari,
2376,Mac OS,False,Chrome,
2377,Mac OS,False,Chrome,
2378,Windows,False,Firefox,
2379,Android,False,Chrome,Android
2380,iOS,False,,iPhone
2381,Mac OS,False,Chrome,
2382,Mac OS,False,Safari,
2383,Windows,False,Chrome,
2384,Windows,False,Chrome,
2385,Windows,False,ChromiumEdge,
2387,Windows,False,Chrome,
2388,Mac OS,False,Safari,
2389,Mac OS,False,Safari,
2390,iOS,False,Safari,iPhone
2391,Windows,False,Chrome,
2392,Windows,False,Chrome,
2393,Windows,False,Chrome,
2394,Windows,False,Chrome,
2395,Linux,False,Chrome,
2396,Mac OS,False,Safari,
2397,iOS,False,Firefox,iPhone
2398,Windows,False,Chrome,
2399,Mac OS,False,Safari,
2400,Mac OS,False,Chrome,
2401,iOS,False,Safari,iPhone
2402,Windows,False,ChromiumEdge,
2403,iOS,False,Safari,iPhone
2404,Android,False,Chrome,Android
2405,Windows,False,Chrome,
2406,Mac OS,False,Safari,
2407,iOS,False,Safari,iPhone
2408,Mac OS,False,Chrome,
2409,Android,False,Chrome,Android
2410,Windows,False,Firefox,
2412,Windows,False,Chrome,
2413,Mac OS,False,Chrome,
2414,Android,False,Chrome,Android
2415,Windows,False,ChromiumEdge,
2416,iOS,False,Safari,iPhone
2417,iOS,False,Safari,IPad
2418,Windows,False,Chrome,
2419,iOS,False,Safari,iPhone
2420,iOS,False,Safari,iPhone
2421,Windows,False,Chrome,
2422,Mac OS,False,Chrome,
2423,iOS,False,Safari,iPhone
2424,Windows,False,Chrome,
2425,Mac OS,False,Chrome,
2427,Windows,False,Firefox,
2428,Mac OS,False,Chrome,
2429,Mac OS,False,Safari,
2430,iOS,False,Safari,iPhone
2431,Mac OS,False,Safari,
2432,Android,False,Chrome,Android
2433,Windows,False,Chrome,
2434,Windows,False,ChromiumEdge,
2435,Mac OS,False,Safari,
2436,iOS,False,Safari,iPhone
2437,Mac OS,False,Chrome,
2438,Mac OS,False,Chrome,
2439,Windows,False,Chrome,
2440,Windows,False,ChromiumEdge,
2441,Mac OS,False,Safari,
2442,,False,Chrome,
2443,Windows,False,Chrome,
2444,Windows,False,Chrome,
2445,Windows,False,ChromiumEdge,
2446,Windows,False,Chrome,
2447,Windows,False,Chrome,
2448,Windows,False,Chrome,
2449,Windows,False,Chrome,
2450,Windows,False,ChromiumEdge,
2451,iOS,False,Safari,iPhone
2452,iOS,False,Safari,iPhone
2453,Windows,False,Firefox,
2454,iOS,False,Safari,iPhone
2455,Windows,False,Chrome,
2456,iOS,False,,iPhone
2457,Windows,False,Chrome,
2458,Windows,False,Chrome,
2459,Windows,False,Chrome,
2460,Windows,False,Chrome,
2461,Mac OS,False,Safari,
2462,Windows,False,Chrome,
2463,Android,False,Chrome,Android
2464,iOS,False,,IPad
2465,Windows,False,Chrome,
2466,Windows,False,Chrome,
2467,Mac OS,False,Chrome,
2468,iOS,False,Safari,iPhone
2469,Mac OS,False,Safari,
2470,iOS,False,Safari,iPhone
2471,Windows,False,Chrome,
2472,Mac OS,False,Chrome,
2473,Android,False,Chrome,Android
2474,Windows,False,Chrome,
2475,Windows,False,Chrome,
2476,iOS,False,ChromeiOS,iPhone
2477,Windows,False,Chrome,
2478,Windows,False,Chrome,
2480,iOS,False,Safari,iPhone
2481,Windows,False,Chrome,
2482,Mac OS,False,Safari,
2483,Mac OS,False,Safari,
2484,Windows,False,Chrome,
2485,Mac OS,False,Safari,
2486,iOS,False,,iPhone
2487,Windows,False,Chrome,
2488,Windows,False,Chrome,
2489,Windows,False,Chrome,
2490,Windows,False,Chrome,
2491,iOS,False,ChromeiOS,IPad
2492,iOS,False,Safari,iPhone
2493,Windows,False,Chrome,
2494,Mac OS,False,Safari,
2495,Android,False,Chrome,Android
2496,Mac OS,False,Safari,
2497,Windows,False,Chrome,
2498,Android,False,Chrome,Android
2499,Mac OS,False,Safari,
2500,iOS,False,Safari,iPhone
2501,Android,False,Chrome,Android
2502,Windows,False,Chrome,
2503,Windows,False,Chrome,
2504,Mac OS,False,Safari,
2505,Mac OS,False,Firefox,
2506,iOS,False,,iPhone
2507,Windows,False,Chrome,
2508,Windows,False,ChromiumEdge,
2510,iOS,False,Safari,iPhone
2511,Windows,False,Chrome,
2512,Windows,False,Chrome,
2513,Mac OS,False,Safari,
2514,Windows,False,Firefox,
2515,Windows,False,ChromiumEdge,
2516,Mac OS,False,Safari,
2517,Mac OS,False,Safari,
2518,Mac OS,False,Safari,
2519,iOS,False,Safari,iPhone
2520,iOS,False,Safari,iPhone
2521,iOS,False,Safari,iPhone
2522,Windows,False,Chrome,
2523,Windows,False,Chrome,
2524,Windows,False,Chrome,
2525,Android,False,Chrome,Android
2526,Windows,False,Chrome,
2527,Mac OS,False,Safari,
2528,Mac OS,False,Chrome,
2529,Android,False,Chrome,Android
2530,iOS,False,Safari,iPhone
2531,Windows,False,ChromiumEdge,
2532,Mac OS,False,Chrome,
2533,Windows,False,Chrome,
2534,Windows,False,ChromiumEdge,
2535,Mac OS,False,Safari,
2536,Windows,False,Firefox,
2537,Windows,False,Chrome,
2538,Mac OS,False,Safari,
2539,Windows,False,Chrome,
2540,Windows,False,Chrome,
2541,Windows,False,Chrome,
2542,Windows,False,Chrome,
2543,Windows,False,Chrome,
2544,iOS,False,Safari,iPhone
2546,Mac OS,False,Chrome,
2548,Windows,False,Chrome,
2549,iOS,False,Safari,iPhone
2550,Android,False,Chrome,Android
2551,Android,False,Chrome,Android
2552,Mac OS,False,Chrome,
2553,Windows,False,Firefox,
2554,Mac OS,False,Safari,
2555,iOS,False,Safari,iPhone
2556,Mac OS,False,Safari,
2557,Windows,False,Chrome,
2558,Windows,False,Chrome,
2559,Windows,False,Firefox,
2560,Mac OS,False,Safari,
2561,Mac OS,False,Safari,
2562,Windows,False,ChromiumEdge,
2563,Windows,False,Chrome,
2564,Windows,False,Chrome,
2565,Windows,False,ChromiumEdge,
2566,Android,False,Chrome,Android
2567,Windows,False,Chrome,
2568,Windows,False,Firefox,
2569,iOS,False,ChromeiOS,iPhone
2570,Windows,False,Chrome,
2571,iOS,False,Safari,iPhone
2572,iOS,False,ChromeiOS,iPhone
2573,iOS,False,Safari,iPhone
2574,Windows,False,Firefox,
2575,Mac OS,False,Safari,
2576,Android,False,Chrome,Android
2577,iOS,False,Firefox,iPhone
2578,iOS,False,ChromeiOS,iPhone
2579,Windows,False,Chrome,
2580,Mac OS,False,Chrome,
2581,iOS,False,Safari,iPhone
2582,iOS,False,Safari,iPhone
2583,Windows,False,Chrome,
2584,Windows,False,ChromiumEdge,
2585,iOS,False,Safari,iPhone
2586,iOS,False,ChromeiOS,IPad
2587,iOS,False,,iPhone
2588,Linux,False,Chrome,
2589,Mac OS,False,Safari,
2590,Android,False,Chrome,Android
2591,iOS,False,Safari,iPhone
2592,Mac OS,False,Safari,
2593,Mac OS,False,Safari,
2594,Windows,False,ChromiumEdge,
2595,iOS,False,,iPhone
2596,Windows,False,Chrome,
2598,Mac OS,False,Chrome,
2599,iOS,False,Safari,iPhone
2600,Android,False,Chrome,Android
2601,iOS,False,Safari,iPhone
2602,Windows,False,Chrome,
2603,Windows,False,ChromiumEdge,
2604,Windows,False,Chrome,
2605,iOS,False,Safari,iPhone
2607,Mac OS,False,Chrome,
2608,Windows,False,Chrome,
2609,Windows,False,ChromiumEdge,
2610,Mac OS,False,Safari,
2611,Windows,False,ChromiumEdge,
2612,Mac OS,False,Safari,
2613,Windows,False,ChromiumEdge,
2614,iOS,False,Safari,iPhone
2615,iOS,False,Safari,iPhone
2616,Windows,False,Chrome,
2617,Android,False,Chrome,Android
2619,Linux,False,Chrome,
2620,iOS,False,Safari,iPhone
2621,Windows,False,Chrome,
2622,Android,False,Chrome,Android
2623,Linux,False,Chrome,
2624,Windows,False,Chrome,
2625,Windows,False,ChromiumEdge,
2626,Mac OS,False,Safari,
2627,iOS,False,Safari,iPhone
2628,Mac OS,False,Safari,
2629,Android,False,Chrome,Android
2630,Linux,False,Chrome,
2631,iOS,False,Safari,IPad
2632,Mac OS,False,Firefox,
2633,Windows,False,ChromiumEdge,
2634,Windows,False,ChromiumEdge,
2636,iOS,False,Safari,iPhone
2637,iOS,False,Safari,iPhone
2638,Android,False,Chrome,Android
2639,Windows,False,ChromiumEdge,
2640,Android,False,Chrome,Android
2641,Mac OS,False,Safari,
2642,Windows,False,Chrome,
2643,Mac OS,False,Safari,
2644,iOS,False,Safari,iPhone
2645,Android,False,Chrome,Android
2646,Windows,False,Chrome,
2647,iOS,False,Safari,iPhone
2648,Mac OS,False,Firefox,
2649,iOS,False,Safari,iPhone
2650,iOS,False,,IPad
2651,Linux,False,Firefox,
2652,iOS,False,Safari,iPhone
2653,Mac OS,False,Safari,
2654,Windows,False,ChromiumEdge,
2655,Mac OS,False,Safari,
2656,Mac OS,False,Safari,
2657,Windows,False,Chrome,
2658,iOS,False,ChromeiOS,IPad
2659,Windows,False,ChromiumEdge,
2660,Android,False,Chrome,Android
2661,iOS,False,,iPhone
2662,iOS,False,Safari,iPhone
2663,iOS,False,Safari,iPhone
2664,Mac OS,False,Safari,
2665,Windows,False,ChromiumEdge,
2666,Mac OS,False,Chrome,
2667,Windows,False,Chrome,
2668,Android,False,Chrome,Android
2669,Android,False,Chrome,Android
2670,iOS,False,Safari,iPhone
2671,Windows,False,Chrome,
